item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt,monounsaturated fatty acids,polyunsaturated fatty acids,polyols,starch,omega3,kJ,ergokalcyferol
0000015947,Plony Natury Ciecierzyca ziarno 500 g,artykuly-spozywcze,Y,w porcji 100 g,342 kcal,6.2 g,0.8 g,45 g,2.7 g,15.7 g,19 g,0.01 g,,,,,,,
0000001004,Tasso Wafelki z kremem kakaowym 450 g,artykuly-spozywcze,Y,w porcji 100 g,499 kcal,26 g,14 g,60 g,30 g,,5.6 g,0.45 g,,,,,,,
0000009752,Snickers Czekolada mleczna z nugatem i nadzieniem karmelowym z orzeszkami ziemnymi 50 g,artykuly-spozywcze,Y,w porcji 100 g,489 kcal,23 g,7.7 g,60 g,51 g,,8.7 g,0.52 g,,,,,,,
0000015378,Rapsodia Dżem morelowy słodzony ksylitolem 250 g,artykuly-spozywcze,Y,w porcji 100 g,88 kcal,0.5 g,0 g,31 g,3 g,1 g,0.6 g,0.03 g,,,26 g,,,,
0000004262,Nestle Corn Flakes Płatki sniadaniowe miód i orzeszki płatki 250 g,artykuly-spozywcze,Y,w porcji 100 g,397 kcal,4.4 g,1 g,79.2 g,26.8 g,5.1 g,7.6 g,0.93 g,,,,,,,
0000009168,Lotus Biscoff Herbatniki karmelizowane 125 g,artykuly-spozywcze,Y,w porcji 100 g,484 kcal,19 g,8 g,72.6 g,38.1 g,1.3 g,4.9 g,0.92 g,,,,,,,
0000007271,Bakallino Orzechy laskowe 300 g,artykuly-spozywcze,Y,w porcji 100 g,656 kcal,61 g,8.2 g,6.7 g,3.5 g,11 g,15 g,0 g,,,,,,,
0000011813,Milka Hazelnuts Toffee 300 g,artykuly-spozywcze,Y,w porcji 100 g,553 kcal,35 g,17 g,52 g,51 g,1.8 g,5.9 g,0.39 g,,,,,,,
0000004339,Krakus Gulasz angielski 300 g,artykuly-spozywcze,Y,w porcji 100 g,233 kcal,19 g,7.6 g,0.5 g,0 g,,15 g,1.8 g,,,,,,,
0000006799,Elios Oliwki Zielone z Czosnkiem 340/180 g,artykuly-spozywcze,Y,w porcji 100 g,138 kcal,14 g,2.1 g,1.8 g,0.6 g,1.5 g,1.3 g,3.45 g,,,,,,,
0000005729,MK Café Premium Gold Kawa rozpuszczalna 175 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004283,Barilla Sos Arrabbiata pomidorowy z ostrą papryczką 400 g,artykuly-spozywcze,Y,w porcji 100 g,64 kcal,3.1 g,0.3 g,6.9 g,5 g,1.5 g,1.4 g,0.95 g,,,,,,,
0000015665,Madero Premium Ketchup Pikantny 300 g,artykuly-spozywcze,Y,w porcji 100 g,113 kcal,0.2 g,0.1 g,23.7 g,20.7 g,1.9 g,1.9 g,1.9 g,,,,,,,
0000009229,Ketchup premium łagodny sycylijski do pizzy 465 g,artykuly-spozywcze,Y,w porcji 100 g,120 kcal,0.5 g,0.1 g,27 g,25 g,,1.9 g,2.3 g,,,,,,,
0000007310,Dr. Oetker Śmietan-fix 9 g,artykuly-spozywcze,Y,w porcji 100 g,369 kcal,0 g,0 g,92 g,48 g,,0.1 g,0.01 g,,,,,,,
0000013868,"Alpro owsiane 3,5% tł., Nie mlek* 1 l",artykuly-spozywcze,Y,w porcji 100 ml,59 kcal,3.5 g,0.4 g,5.7 g,0 g,1 g,0.7 g,0.12 g,,,,,,,
0000002308,Nasza spiżarnia Korniszony z chili 680g,artykuly-spozywcze,Y,w porcji 100 g,17 kcal,0.5 g,0.1 g,1.5 g,0.5 g,2 g,1.3 g,1.3 g,,,,,,,
0000010859,MK Café Crema Kawa ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015044,Dare Ciasto marmurkowe 200 g,artykuly-spozywcze,Y,w porcji 100 g,400 kcal,16 g,8.2 g,57 g,26 g,2.1 g,5 g,1.3 g,,,,,,,
0000007759,El Toro Rojo Oliwki zielone drylowane nadziewane pastą paprykową 340 g,artykuly-spozywcze,Y,w porcji 100 g,134 kcal,13.8 g,3 g,0 g,0 g,2.1 g,0.7 g,3.8 g,,,,,,,
0000000978,Delikatesowa Szynka drobiowa mielona 110 g,artykuly-spozywcze,Y,w porcji 100 g,103 kcal,5 g,1.6 g,2.2 g,0.3 g,0.5 g,12 g,2.4 g,,,,,,,
0000005630,Rio Mare Tuńczyk w oliwie z oliwek 160 g,artykuly-spozywcze,Y,w porcji 100 g,401 kcal,37 g,6 g,0 g,0 g,,17 g,1.1 g,,,,,,,
0000005114,"Nestle Fitness z czekoladą 23,5 g",artykuly-spozywcze,Y,w porcji 100 g,386 kcal,8.3 g,3.3 g,69.2 g,24.8 g,7 g,6.5 g,0.62 g,,,,,,,
0000016439,Lavazza Qualità Oro Perfect Symphony Kawa ziarnista palona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004122,Pastani Makaron Capellini D'Angelo 250 g,artykuly-spozywcze,Y,w porcji 100 g,364 kcal,1.9 g,0.5 g,73 g,2.7 g,,12 g,0.01 g,,,,,,,
0000013009,Mentos Pure Fresh Lime Butelka 60 g,artykuly-spozywcze,Y,w porcji 100 g,190 kcal,0.4 g,0.4 g,74 g,0 g,,0 g,0.04 g,,,71 g,,,,
0000008270,Perla Zielone oliwki w marynacie chili 150 g,artykuly-spozywcze,Y,w porcji 100 g,158 kcal,15 g,2.1 g,0.5 g,0.5 g,6.6 g,1.4 g,3 g,,,,,,,
0000008459,Develey Musztarda horcice kremska 350 g,artykuly-spozywcze,Y,w porcji 100 g,147 kcal,5.8 g,0.1 g,17.8 g,16 g,,5.8 g,2.8 g,,,,,,,
0000004018,Kujawski 3 ziarna Olej z rzepaku lnu i pestek dyni 750 ml,artykuly-spozywcze,Y,w porcji 100 g,900 kcal,100 g,7.6 g,0 g,0 g,,0 g,0 g,64.1 g,27.3 g,,,,,
0000003089,Grześki Mini Wafel przekładany kremem kakaowym w czekoladzie (20 x 20 g) 400 g,artykuly-spozywcze,Y,w porcji 100 g,530 kcal,30 g,18 g,54 g,35 g,,9.4 g,0.3 g,,,,,,,
0000006331,Beskidzkie Paluszki o smaku sera i cebulki 180 g,artykuly-spozywcze,Y,w porcji 100 g,397 kcal,5.8 g,0.7 g,73 g,0.8 g,2.6 g,12 g,3.2 g,,,,,,,
0000005117,Nestle Corn Flakes Baton 22 g  ,artykuly-spozywcze,Y,w porcji 100 g,356 kcal,5.7 g,4.8 g,70.3 g,9 g,10.4 g,3.9 g,0.95 g,,,,,,,
0000006495,Huzar Miód lipowy nektarowy 1 kg,artykuly-spozywcze,Y,w porcji 100 g,340 kcal,0 g,0 g,84 g,67 g,,0.5 g,0 g,,,,,,,
0000006406,Milka Choc & Choc Ciastka biszkoptowe przekładane nadzieniem kakaowym oblane czekoladą mleczną 150 g,artykuly-spozywcze,Y,w porcji 100 g,454 kcal,22 g,7.9 g,58 g,40 g,1.6 g,5.6 g,0.58 g,,,,,,,
0000008735,Plony Natury Ryż jaśminowy czarny 400 g,artykuly-spozywcze,Y,w porcji 100 g,361 kcal,3.4 g,1 g,73 g,0.7 g,2.1 g,8.6 g,0.01 g,,,,,,,
0000001295,Tchibo Eduscho Family Kawa mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000016386,Go Active Masło orzechowe o smaku kokosowym 350 g,artykuly-spozywcze,Y,w porcji 100 g,595 kcal,45 g,12 g,16 g,4.9 g,7.1 g,28 g,0.05 g,,,,,,,
0000002918,Magnetic Mella galaretka w czekoladzie o smaku wiśniowym 190g,artykuly-spozywcze,Y,w porcji 100 g,366 kcal,7.2 g,4.3 g,72 g,60 g,,0.8 g,0.16 g,,,,,,,
0000008688,Orbit White Freshmint XXL 42 drażetki/58g,artykuly-spozywcze,Y,w porcji 100 g,144 kcal,0 g,0 g,60 g,0 g,,0 g,0.05 g,,,60 g,,,,
0000005840,Vitanella Granola z czekoladą i orzechami 350 g,artykuly-spozywcze,Y,w porcji 100 g,457 kcal,17.7 g,4.4 g,59.6 g,21.1 g,9.4 g,10 g,0.37 g,,,,,,,
0000005197,Dr. Oetker Babeczki czekoladowe ze skórką pomarańczy 335 g,artykuly-spozywcze,Y,w porcji 100 g,349 kcal,17.9 g,2.9 g,40.9 g,22.2 g,,5.2 g,0.79 g,,,,,,,
0000000721,Cafe d'Or Cappuccino z magnezem i witaminą B6 130 g,artykuly-spozywcze,Y,w porcji 100 g,422 kcal,9.9 g,8.9 g,75 g,50 g,1.4 g,7.5 g,0.4 g,,,,,,,
0000016572,Elios Oliwa z oliwek najwyższej jakości pierwszego tłoczenia Chania Kritis 500 ml,artykuly-spozywcze,Y,w porcji 100 ml,824 kcal,92 g,13 g,0 g,0 g,,0 g,0 g,,,,,,,
0000006811,Rapsodia Jabłka prażone 860g,artykuly-spozywcze,Y,w porcji 100 g,61 kcal,0.5 g,0.1 g,14 g,12 g,1.4 g,0.5 g,0 g,,,,,,,
0000012115,Nasza Spiżarnia Podgrzybek marynowany 280 g,artykuly-spozywcze,Y,w porcji 100 g,44 kcal,0.5 g,0.1 g,8.9 g,8.5 g,1.5 g,1 g,0.98 g,,,,,,,
0000017393,Lipton Piramidka Czarna herbata Forest Fruits 20 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000007910,Zielnik Polski morwa biała 20tb/40g,artykuly-spozywcze,Y,w porcji 100 ml,1 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000016406,Grześki Wafle przekładane kremem kakaowym 10 x 26 g 260 g,artykuly-spozywcze,Y,w porcji 100 g,522 kcal,29 g,17 g,53 g,27 g,,11 g,0.45 g,,,,,,,
0000004166,Nasza Spiżarnia Seler wiórki 320 g,artykuly-spozywcze,Y,w porcji 100 g,34 kcal,0.5 g,0.1 g,5.7 g,5.1 g,2.5 g,0.8 g,0.75 g,,,,,,,
0000009371,Go Active Baton wysokobiałkowy smak malinowy 40g,artykuly-spozywcze,Y,w porcji 100 g,368 kcal,16 g,9.3 g,30 g,3.9 g,12 g,30 g,0.36 g,,,,,,,
0000006695,Magnetic Podniebne Mleczko o smaku czekoladowym 380g,artykuly-spozywcze,Y,w porcji 100 g,432 kcal,18 g,11 g,63 g,49 g,2.6 g,3.3 g,0.05 g,,,,,,,
0000001697,Orbit Spearmint 10 drażetek 14 g,artykuly-spozywcze,Y,w porcji 100 g,152 kcal,0 g,0 g,63.3 g,0 g,,0 g,0 g,,,63.3 g,,,,
0000016084,Knorr Fix panierka Chrupiący kurczak z czosnkiem 70 g,artykuly-spozywcze,Y,w porcji 100 g,352 kcal,1.6 g,0.2 g,70 g,3.8 g,5.6 g,11 g,3 g,,,,,,,
0000008585,Biedronka Olej z awokado z pierwszego tłoczenia 250 ml,artykuly-spozywcze,Y,w porcji 100 ml,822 kcal,91.4 g,15.6 g,0 g,0 g,0 g,0 g,0 g,64.9 g,10.9 g,,,,,
0000005844,Candi Happy Faces Żelki piankowe o smaku owocowym 200 g,artykuly-spozywcze,Y,w porcji 100 g,334 kcal,0 g,0 g,77 g,67 g,,5.2 g,0 g,,,,,,,
0000006288,Knorr Danie Makaron śmietana z ziołami 59 g,artykuly-spozywcze,Y,w porcji 100 g,99 kcal,2.4 g,0.7 g,16 g,2 g,0.7 g,2.9 g,0.67 g,,,,,,,
0000005830,Felix Orzeszki ziemne prażone 140 g,artykuly-spozywcze,Y,w porcji 100 g,609 kcal,49 g,7.8 g,12 g,5.6 g,8.6 g,26 g,0.01 g,25 g,16 g,,,,,
0000005204,Nasza Spiżarnia Mieszanka warzywna z kukurydzą 860 g,artykuly-spozywcze,Y,w porcji 100 g,34 kcal,0.5 g,0.1 g,4.6 g,3.9 g,2.7 g,1.5 g,1.2 g,,,,,,,
0000005196,Dr. Oetker Babeczki z płatkami czekolady 300 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008835,"Vitanella Select Green Grunchy Morwa biała, biała czekolada z Matcha 300 g",artykuly-spozywcze,Y,w porcji 100 g,433 kcal,14.3 g,3 g,61.3 g,24.6 g,9.9 g,9.8 g,0.39 g,,,,,,,
0000003213,Lipton Herbata Zielona Pigwa 25 torebek,artykuly-spozywcze,Y,w porcji 100 g,4 kcal,0.5 g,0.1 g,0.5 g,0.5 g,,0.5 g,0.01 g,,,,,,,
0000007340,Knoppers Baton orzeszki ziemne 40 g,artykuly-spozywcze,Y,w porcji 100 g,513 kcal,29.4 g,14.3 g,51.2 g,38.8 g,,10 g,0.66 g,,,,,,,
0000005700,"Teekanne Świat Owoców Aromatyzowana herbatka owocowa słodka brzoskwinia 45 g (20 x 2,25 g)",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000002074,Słodka Kraina Makowiec 450 g,artykuly-spozywcze,Y,w porcji 100 g,313 kcal,10 g,1.4 g,51 g,23 g,4.9 g,7 g,0.28 g,,,,,,,
0000008211,Go Bio ekologiczny kanadyjski syrop klonowy 189 ml,artykuly-spozywcze,Y,w porcji 100 ml,356 kcal,0 g,0 g,88 g,82 g,0 g,1.2 g,0.01 g,0 g,0 g,0 g,0 g,,,
0000017909,Nestlé Trix Płatki śniadaniowe o smaku owocowym w formie batonika 17 g,artykuly-spozywcze,Y,w porcji 100 g,384 kcal,11.6 g,4.3 g,62.2 g,22.3 g,4.4 g,5.4 g,0.15 g,,,,,,,
0000008464,Go Vege Pesto z Tofu 190 g,artykuly-spozywcze,Y,w porcji 100 g,238 kcal,22.2 g,2.7 g,3.2 g,1.6 g,3.7 g,4.5 g,2 g,,,,,,,
0000004902,Plony Natury Ryż biały długoziarnisty z europejskich upraw 4 x 125 g,artykuly-spozywcze,Y,w porcji 100 g,375 kcal,0.9 g,0.2 g,79 g,0.5 g,0.7 g,7.9 g,0.01 g,,,,,,,
0000006534,Cafe d'Or Kawa w kapsułkach Espresso Intenso 16 x 7 g 112 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015990,Łowicz Sos spaghetti 500 g,artykuly-spozywcze,Y,w porcji 100 g,81 kcal,2 g,0.2 g,14 g,12 g,,1.6 g,1.1 g,,,,,,,
0000019227,Ciastko krucha czeresienka 50 g,artykuly-spozywcze,Y,w porcji 100 g,486 kcal,34 g,17 g,38 g,7.8 g,2.3 g,5.8 g,1.2 g,,,,,,2021 kj,
0000015379,Rapsodia Dżem truskawkowy słodzony ksylitolem 250 g,artykuly-spozywcze,Y,w porcji 100 g,82 kcal,0.5 g,0 g,28 g,2.8 g,1 g,0.6 g,0.03 g,,,22 g,,,,
0000008977,Kamis Papryka słodka 40 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004778,Gellwe Słodki Kubek Kisiel z kawałkami owoców smak owoce leśne 28 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015204,Marinero sałatka pikantna z makrelą 330g,artykuly-spozywcze,Y,w porcji 100 g,145 kcal,7.9 g,1.6 g,9.4 g,7.5 g,0.8 g,8.7 g,1.3 g,,,,,,,
0000006714,Bonitki Deserowe z kakao i czekoladą 200 g,artykuly-spozywcze,Y,w porcji 100 g,492 kcal,23 g,11 g,62 g,23 g,2.5 g,7.9 g,0.7 g,,,,,,,
0000000127,Olej Wyborny Rzepakowy 3 l,artykuly-spozywcze,Y,w porcji 100 ml,828 kcal,92 g,6.4 g,0 g,0 g,,0 g,0 g,58 g,28 g,,,,,
0000012584,Culineo Fix Smak chiński 40 g,artykuly-spozywcze,Y,w porcji 100 ml,37 kcal,0.2 g,0.1 g,6.7 g,1.7 g,2 g,1 g,1.5 g,,,,,,,
0000008861,Milka Chips Ahoy czekolada mleczna 100 g,artykuly-spozywcze,Y,w porcji 100 g,566 kcal,36 g,20 g,55 g,50 g,1.6 g,4.9 g,0.27 g,,,,,,,
0000009595,Herbarium Aktywne Trawienie  Herbatka ziołowa w torebkach do zaparzania 20 torebek,artykuly-spozywcze,Y,w porcji 100 ml,2 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000008003,Magnetic Big Peanut Czekolada mleczna 295 g,artykuly-spozywcze,Y,w porcji 100 g,549 kcal,35 g,18 g,48 g,46 g,2.4 g,9.1 g,0.34 g,,,,,,,
0000009734,Dega Paprykarz z dorszem 130 g,artykuly-spozywcze,Y,w porcji 100 g,125 kcal,6.6 g,0.8 g,11 g,3.2 g,,4.9 g,1.4 g,,,,,,,
0000006696,Magnetic Podniebne Mleczko o smaku waniliowym 380g,artykuly-spozywcze,Y,w porcji 100 g,447 kcal,19 g,12 g,65 g,49 g,2.2 g,2.9 g,0.05 g,,,,,,,
0000015670,"Culineo Sól morska gruboziarnista, jodowana 900 g",artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,0 g,0 g,99.5 g,,,,,,,
0000001175,Słodka Kraina Strucla owocowa 450 g,artykuly-spozywcze,Y,w porcji 100 g,313 kcal,6.5 g,1 g,56 g,25 g,2.4 g,5.3 g,0.31 g,,,,,,,
0000005967,Cafe d'Or Crema Kawa rozpuszczalna o smaku orzecha 75 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006302,Asia Flavours Sos chilli słodki 250 ml,artykuly-spozywcze,Y,w porcji 100 ml,177 kcal,0 g,0 g,40 g,37 g,,0 g,2.3 g,,,,,,,
0000008463,Go Vege Pesto z Tofu i Pomidorami 190 g,artykuly-spozywcze,Y,w porcji 100 g,414 kcal,38.9 g,4.9 g,8.5 g,8.5 g,3.3 g,5.7 g,1.45 g,,,,,,,
0000000894,Delikatesowy Pasztet z papryką 130 g,artykuly-spozywcze,Y,w porcji 100 g,153 kcal,11 g,3.4 g,7.1 g,1.7 g,0.9 g,6 g,1.5 g,,,,,,,
0000010860,MK Café Premium Kawa ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009425,Kawa Tchibo Family mielona 250g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006065,Culineo Kurczak po Tajsku z sokiem z limonki 91 g,artykuly-spozywcze,Y,w porcji 100 g,248 kcal,12 g,5.6 g,30 g,2 g,1.5 g,4.2 g,1.2 g,,,,,,,
0000015419,Łowicz Antybaton Crunchy peanuts 100 g,artykuly-spozywcze,Y,w porcji 100 g,102 kcal,3.9 g,0.6 g,12 g,11 g,,4.1 g,0.4 g,,,,,,,
0000009240,Lavazza Crema E Gusto Espresso Kawa ziarnista palona 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000010161,Jacobs Cafe Crema Gold Kawa ziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004653,Pony Natury Siemię lniane 400 g,artykuly-spozywcze,Y,w porcji 100 g,525 kcal,43 g,4.4 g,0.6 g,0.6 g,24 g,22 g,0.1 g,,,,,,,
0000003603,Minutka czarna 100 torebek 140 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008409,HiPP BIO Owocowy Przyjaciel Owocowy batonik dla małych dzieci po 1. roku banany-wiśnie-jogurt 23 g,artykuly-spozywcze,Y,w porcji 100 g,348 kcal,6.1 g,0.7 g,64.8 g,39.3 g,4.4 g,6.3 g,0.1 g,,,,,,,
0000005089,Culineo Gorąca Chwila Rosół z kury z makaronem 12 g,artykuly-spozywcze,Y,w porcji 100 ml,20 kcal,0.2 g,0.1 g,3.7 g,0.3 g,0.3 g,0.7 g,1 g,,,,,,,
0000015651,"Remsey Herbata zielona pure 32,5 g",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000017517,Nestlé Kit Kat Płatki 350 g,artykuly-spozywcze,Y,w porcji 100 g,420 kcal,10.9 g,4 g,69.4 g,24.7 g,6.4 g,7.8 g,0.37 g,,,,,,,
0000003439,Top Chrupki smak ser 130 g,artykuly-spozywcze,Y,w porcji 100 g,501 kcal,24 g,2.2 g,64 g,5 g,1.9 g,5.7 g,2.5 g,,,,,,,
0000002221,Nasze Smaki Wieprzowina w galarecie 160g,artykuly-spozywcze,Y,w porcji 100 g,50 kcal,1.3 g,0.4 g,1 g,0.6 g,1 g,8.1 g,1.5 g,,,,,,,
0000000154,Prima Finezja Kawa mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000006478,Grześki Mega Wafel przekładany kremem kakaowym w czekoladzie 48 g,artykuly-spozywcze,Y,w porcji 100 g,527 kcal,30 g,18 g,54 g,32 g,,9.9 g,,,,,,,,
0000008090,Woseba Mocca Fix Gold Kawa palona mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000016232,Meltie Chocolatier Czekolada mleczna 100 g,artykuly-spozywcze,Y,w porcji 100 g,554 kcal,34 g,21 g,53 g,51 g,2.1 g,7.6 g,0.35 g,,,,,,,
0000015043,Dare Ciasto owocowe 200 g,artykuly-spozywcze,Y,w porcji 100 g,413 kcal,18 g,8.7 g,60 g,36 g,0.6 g,5.1 g,1.3 g,,,,,,,
0000001721,Grześki Wafel przekładany kremem supermix (10 x 36 g) 360 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008080,Magnetic Profesorska Czekolada mleczna 180 g,artykuly-spozywcze,Y,w porcji 100 g,484 kcal,25 g,14 g,56 g,52 g,2.7 g,6.7 g,0.18 g,,,,,,,
0000007222,St. Dalfour Owocowa Rapsodia Malina i Granat 284 g,artykuly-spozywcze,Y,w porcji 100 g,213 kcal,0.3 g,0.05 g,52 g,47 g,1.3 g,0 g,0.02 g,,,,,,,
0000015664,"Madero Premium Ketchup z dodatkiem miodu, czosnku i tymianku 300g",artykuly-spozywcze,Y,w porcji 100 g,124 kcal,0.3 g,0.1 g,25.7 g,21.6 g,2.3 g,2.5 g,1.6 g,,,,,,,
0000012369,Kawa mielona Dallmayr Classic 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000007376,Jacobs Barista Edition Crema Italiano kawa ziarnista 1 kg,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000009755,Twix 'XTRA baton 75 g,artykuly-spozywcze,Y,w porcji 100 g,494 kcal,24 g,14 g,65 g,48 g,,4.4 g,0.39 g,,,,,,,
0000009739,Bounty Baton 57 g,artykuly-spozywcze,Y,w porcji 100 g,487 kcal,25.7 g,21.2 g,58.9 g,48.2 g,,3.7 g,0.25 g,,,,,,,
0000005659,dega Paprykarz z łososia 135 g,artykuly-spozywcze,Y,w porcji 100 g,149 kcal,9.4 g,1 g,10 g,3.6 g,,5.2 g,1.5 g,,,,,,,
0000002858,"Verdin Fix Suplement diety kompozycja 6 ziół 36 g (20 x 1,8 g)",artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000011507,Herbaciany Ogród herbatka owocowa zimowy sekret 20tb 60 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,,0 g,0 g,,,,,,,
0000008232,Patak's Tikka Masala Kremowy sos pomidorowy z nutą kolendry 450 g,artykuly-spozywcze,Y,w porcji 100 g,84 kcal,4.7 g,0.8 g,8.4 g,4.3 g,,1.4 g,,,,,,,,
0000008855,OYAKATA Miso Ramen Zupa instant 89 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,0 g,0 g,0 g,,0 g,,,,,,,,
0000000747,Granella Granulowany napój herbaciany o smaku cytrynowym z witaminą C 400 g,artykuly-spozywcze,Y,w porcji 100 g,387 kcal,0 g,0 g,95 g,95 g,,0.1 g,0.05 g,,,,,,,
0000001058,Culineo Sos pieczarkowy 30 g,artykuly-spozywcze,Y,w porcji 100 ml,33 kcal,0.4 g,0.2 g,6.3 g,1.9 g,0.3 g,0.9 g,1.3 g,,,,,,,
0000006858,Biedronka pasztet z królikiem 160g,artykuly-spozywcze,Y,w porcji 100 g,168 kcal,11 g,4.1 g,3.5 g,1.7 g,1.6 g,13 g,0.86 g,,,,,,,
0000005969,Cafe d'Or Crema Kawa rozpuszczalna o smaku wanilii 75 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000008143,Madero Sos Cezar 410 g,artykuly-spozywcze,Y,w porcji 100 g,294 kcal,26 g,2.6 g,11 g,8.4 g,0.3 g,2.5 g,1.6 g,,,,,,,
0000009041,Crunchips Papryka 140g,artykuly-spozywcze,Y,w porcji 100 g,538 kcal,34 g,2.5 g,50 g,2.4 g,4.4 g,5.7 g,1.5 g,,,,,,,
0000014376,"Culineo Bulion warzywny do zup, sosów i dań 120 g",artykuly-spozywcze,Y,w porcji 100 g,91 kcal,2.2 g,0.2 g,15 g,11 g,1.4 g,2.2 g,16.4 g,,,,,,,
0000009525,Go Active Owsianka wysokobiałkowa z żurawiną i chia 65g,artykuly-spozywcze,Y,w porcji 100 g,356 kcal,4.4 g,0.9 g,46 g,20 g,6.2 g,30 g,0.31 g,,,,,,,
0000001005,Tasso Wafelki z kremem orzechowym 450 g,artykuly-spozywcze,Y,w porcji 100 g,513 kcal,29 g,12 g,56 g,28 g,,6.3 g,0.45 g,,,,,,,
0000007746,Winiary Bulion wołowy 160 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015098,Madero Stołowy sos tatarski 240 ml,artykuly-spozywcze,Y,w porcji 100 ml,447 kcal,45 g,3.5 g,8.6 g,7.3 g,0.5 g,1.1 g,1.4 g,,,,,,,
0000008541,Culineo Włoszczyzna suszona 250 g,artykuly-spozywcze,Y,w porcji 100 g,317 kcal,1.8 g,0.3 g,55 g,33 g,24 g,8.1 g,0.2 g,,,,,,,
0000004894,Vitanella Musli tropikalne 1 kg,artykuly-spozywcze,Y,w porcji 100 g,364 kcal,7.3 g,4.1 g,60.2 g,10.3 g,9.9 g,9.4 g,0.08 g,,,,,,,
0000005091,Culineo Gorąca Chwila Grochowa z wędzonym boczkiem i grzankami 21 g,artykuly-spozywcze,Y,w porcji 100 ml,35 kcal,0.7 g,0.3 g,4.8 g,0.7 g,0.9 g,2.1 g,1 g,,,,,,,
0000000749,Granella Granulowany napój herbaciany o smaku owoców leśnych z witaminą C 400 g,artykuly-spozywcze,Y,w porcji 100 g,387 kcal,0 g,0 g,95 g,95 g,,0.1 g,0.05 g,,,,,,,
0000007239,Adalbert's Tea Herbata czarna liściasta tropikalna 100 g,artykuly-spozywcze,Y,w porcji 100 g,0 kcal,0 g,,0 g,,,0 g,,,,,,,,
0000001833,Be Fresh Drażetki o smaku owocowym 16 g,artykuly-spozywcze,Y,w porcji 100 g,393 kcal,0.2 g,0.2 g,97.7 g,95.5 g,,0.5 g,0.05 g,,,,,,,
0000000961,Biedronka Gulasz Angielski 300 g,artykuly-spozywcze,Y,w porcji 100 g,177 kcal,12 g,4.8 g,0.5 g,0.5 g,,17 g,1.9 g,,,,,,,
0000000760,Milton Earl grey classic Herbata czarna aromatyzowana 120 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015046,Kupiec Fitos Wafle kukurydziane o smaku cheddar(15 sztuk) 120 g ,artykuly-spozywcze,Y,w porcji 100 g,376 kcal,2.2 g,0.3 g,79.4 g,6.5 g,1.3 g,9.1 g,2.66 g,,,,,,,
0000009751,Twix Baton 50 g,artykuly-spozywcze,Y,w porcji 100 g,493 kcal,24 g,14 g,65 g,48 g,,4.6 g,0.39 g,,,,,,,
0000004333,Szlachecki Makaron Kluski tarte 400g,artykuly-spozywcze,Y,w porcji 100 g,362 kcal,2.4 g,0.8 g,69 g,1.5 g,,15 g,0.04 g,,,,,,,
0000000245,Pedro's Active Kawa mielona 500 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000015645,Eduscho Caffè Crema Strong Kawa palona ziarnista 1000 g,artykuly-spozywcze,N,,,,,,,,,,,,,,,,
0000004243,Drop Pasztet z drobiem 160 g,artykuly-spozywcze,Y,w porcji 100 g,191 kcal,16 g,6 g,3.6 g,0.6 g,,8.2 g,1.4 g,,,,,,,
